"cluid_mukey"	"profit12"	"profit14"
"3185379410404"	"136.75"	"-54.36"
"3185379410408"	"174.62"	"-23.66"
"3185379410409"	"23.01"	"-133.43"
"3185379410410"	"23.01"	"-133.43"
"3185381410366"	"218.30"	"19.53"
"3185381410372"	"218.30"	"19.53"
"3185381410374"	"167.63"	"-15.64"
"3185381410404"	"186.63"	"-2.43"
"3185381410408"	"224.50"	"28.27"
"3185381410410"	"72.89"	"-81.50"
"3185381410419"	"85.56"	"-72.67"
"3185381410420"	"136.10"	"-37.59"
"3185382410366"	"154.86"	"-46.51"
"3185382410372"	"154.86"	"-46.51"
"3185382410404"	"123.19"	"-68.47"
"3185382410408"	"161.06"	"-37.77"
"3185382410410"	"9.45"	"-147.54"
"3185384410366"	"164.19"	"-36.79"
"3185384410372"	"164.19"	"-36.79"
"3185384410374"	"113.52"	"-71.96"
"3185384410404"	"132.52"	"-58.75"
"3185384410408"	"170.39"	"-28.05"
"3185384410410"	"18.78"	"-137.82"
"3185385410366"	"390.85"	"-122.49"
"3185385410372"	"390.85"	"-122.49"
"3185385410404"	"338.50"	"-149.23"
"3185385410420"	"254.82"	"-192.01"
"3185386410366"	"389.97"	"-66.22"
"3185386410372"	"389.97"	"-66.22"
"3185386410374"	"316.67"	"-109.28"
"3185386410404"	"337.62"	"-93.14"
"3185386410408"	"410.86"	"-55.44"
"3185386410410"	"149.30"	"-190.03"
"3185386410420"	"253.94"	"-136.19"
"3185389410366"	"385.42"	"-128.14"
"3185389410372"	"385.42"	"-128.14"
"3185389410374"	"312.12"	"-170.92"
"3185389410404"	"333.07"	"-154.88"
"3185389410408"	"406.31"	"-117.43"
"3185389410410"	"144.75"	"-251.15"
"3185392410366"	"458.76"	"-59.19"
"3185392410404"	"406.25"	"-86.11"
"3185392410410"	"217.33"	"-183.00"
"3185393410366"	"470.05"	"-47.44"
"3185393410368"	"197.13"	"-187.42"
"3185393410380"	"207.60"	"-182.03"
"3185393410404"	"417.54"	"-74.36"
"3185393410408"	"491.00"	"-36.66"
"3185393410410"	"228.62"	"-171.25"
"3185394410366"	"450.33"	"-67.96"
"3185394410372"	"450.33"	"-67.96"
"3185394410395"	"166.87"	"-213.33"
"3185394410404"	"397.82"	"-94.88"
"3185394410408"	"471.28"	"-57.18"
"3185394410410"	"208.90"	"-191.77"
"3185394410420"	"313.87"	"-137.93"
"3185396410366"	"453.92"	"-64.23"
"3185396410372"	"453.92"	"-64.23"
"3185396410394"	"422.42"	"-80.37"
"3185396410404"	"401.41"	"-91.15"
"3185396410408"	"474.87"	"-53.45"
"3185396410410"	"212.49"	"-188.04"
"3185398410366"	"170.15"	"-30.59"
"3185398410372"	"170.15"	"-30.59"
"3185398410374"	"119.48"	"-65.76"
"3185398410394"	"151.15"	"-43.80"
"3185398410404"	"138.48"	"-52.55"
"3185398410408"	"176.35"	"-21.85"
"3185398410410"	"24.74"	"-131.62"
"3185398410412"	"24.74"	"-131.62"
"3185398410419"	"37.41"	"-122.79"
"3185400410366"	"178.66"	"-21.73"
"3185400410372"	"178.66"	"-21.73"
"3185400410404"	"146.99"	"-43.69"
"3185400410408"	"184.86"	"-12.99"
"3185400410410"	"33.25"	"-122.76"
"3185400410419"	"45.92"	"-113.93"
"3185400410420"	"96.46"	"-78.85"
"3185402410366"	"446.17"	"-72.29"
"3185402410372"	"446.17"	"-72.29"
"3185402410408"	"467.12"	"-61.51"
"3185402410411"	"236.24"	"-179.96"
"3185402410414"	"393.66"	"-99.21"
"3185404410366"	"160.95"	"-40.17"
"3185404410372"	"160.95"	"-40.17"
"3185404410374"	"110.28"	"-75.34"
"3185404410394"	"141.95"	"-53.38"
"3185404410404"	"129.28"	"-62.13"
"3185404410408"	"167.15"	"-31.43"
"3185404410410"	"15.54"	"-141.20"
"3185404410411"	"34.55"	"-123.62"
"3185404410412"	"15.54"	"-141.20"
"3185404410413"	"9.21"	"-145.58"
"3185404410414"	"129.28"	"-62.13"
"3185405410366"	"168.98"	"-31.81"
"3185405410372"	"168.98"	"-31.81"
"3185405410380"	"17.24"	"-137.22"
"3185405410404"	"137.31"	"-53.77"
"3185405410408"	"175.18"	"-23.07"
"3185405410410"	"23.57"	"-132.84"
"3185406410366"	"448.91"	"-69.44"
"3185406410372"	"448.91"	"-69.44"
"3185406410374"	"375.38"	"-112.50"
"3185406410404"	"396.40"	"-96.36"
"3185406410408"	"469.86"	"-58.66"
"3185406410410"	"207.48"	"-193.25"
"3185407410366"	"171.52"	"-29.17"
"3185407410372"	"171.52"	"-29.17"
"3185407410404"	"139.85"	"-51.13"
"3185407410410"	"26.11"	"-130.20"
"3185408410366"	"184.46"	"-15.70"
"3185408410372"	"184.46"	"-15.70"
"3185408410374"	"133.79"	"-50.87"
"3185408410404"	"152.79"	"-37.66"
"3185408410408"	"190.66"	"-6.96"
"3185408410410"	"39.05"	"-116.73"
"3185408410411"	"58.06"	"-99.15"
"3185408410412"	"39.05"	"-116.73"
"3185408410413"	"32.72"	"-121.11"
"3185408410420"	"102.26"	"-72.82"
"3185410410366"	"161.20"	"-39.91"
"3185410410372"	"161.20"	"-39.91"
"3185410410404"	"129.53"	"-61.87"
"3185410410408"	"167.40"	"-31.17"
"3185410410410"	"15.79"	"-140.94"
"3185411410366"	"481.60"	"-35.41"
"3185411410372"	"481.60"	"-35.41"
"3185411410374"	"408.07"	"-78.47"
"3185411410375"	"355.62"	"-100.03"
"3185411410381"	"334.60"	"-110.77"
"3185411410383"	"313.64"	"-121.55"
"3185411410386"	"313.64"	"-121.55"
"3185411410395"	"198.14"	"-180.78"
"3185411410403"	"313.64"	"-121.55"
"3185411410404"	"429.09"	"-62.33"
"3185411410406"	"-1.25"	"-283.07"
"3185411410408"	"502.55"	"-24.63"
"3185411410409"	"240.17"	"-159.22"
"3185411410410"	"240.17"	"-159.22"
"3185411410417"	"345.14"	"-105.38"
"3185411410419"	"261.13"	"-148.47"
"3185411410420"	"345.14"	"-105.38"
"3185413410366"	"189.35"	"-10.61"
"3185413410372"	"189.35"	"-10.61"
"3185413410403"	"88.14"	"-80.85"
"3185413410404"	"157.68"	"-32.57"
"3185413410408"	"195.55"	"-1.87"
"3185413410410"	"43.94"	"-111.64"
"3185413410420"	"107.15"	"-67.73"
"3185414410366"	"457.08"	"-60.94"
"3185414410372"	"457.08"	"-60.94"
"3185414410374"	"383.55"	"-104.00"
"3185414410404"	"404.57"	"-87.86"
"3185414410408"	"478.03"	"-50.16"
"3185414410410"	"215.65"	"-184.75"
"3185414410411"	"247.15"	"-168.61"
"3185416410366"	"143.35"	"-58.49"
"3185416410371"	"92.68"	"-93.66"
"3185416410372"	"143.35"	"-58.49"
"3185416410408"	"149.55"	"-49.75"
"3185418410366"	"386.53"	"-41.63"
"3185418410371"	"302.78"	"-76.80"
"3185418410372"	"386.53"	"-41.63"
"3185418410394"	"355.13"	"-54.84"
"3185418410408"	"407.42"	"-32.89"
"3185418410418"	"260.94"	"-98.75"
"3185420410366"	"159.89"	"-126.63"
"3185420410372"	"159.89"	"-126.63"
"3185420410395"	"-17.19"	"-271.06"
"3185420410403"	"58.68"	"-212.22"
"3185420410404"	"128.22"	"-153.37"
"3185420410408"	"166.09"	"-115.92"
"3185420410410"	"14.48"	"-249.64"
"3185422410372"	"185.86"	"-99.59"
"3185422410404"	"154.19"	"-126.33"
"3185422410410"	"40.45"	"-222.60"
"3185427410366"	"435.44"	"-83.47"
"3185427410372"	"435.44"	"-83.47"
"3185427410408"	"456.39"	"-72.69"
"3185428410366"	"440.81"	"-77.88"
"3185428410372"	"440.81"	"-77.88"
"3185428410404"	"388.30"	"-104.80"
"3185428410408"	"461.76"	"-67.10"
"3185428410410"	"199.38"	"-201.69"
"3185429410366"	"179.79"	"-20.56"
"3185429410372"	"179.79"	"-20.56"
"3185429410395"	"2.71"	"-139.08"
"3185429410403"	"78.58"	"-90.80"
"3185429410404"	"148.12"	"-42.52"
"3185429410408"	"185.99"	"-11.82"
"3185429410410"	"34.38"	"-121.59"
"3185429410411"	"53.39"	"-104.01"
"3185429410420"	"97.59"	"-77.68"
"3185430410366"	"457.97"	"-60.01"
"3185430410372"	"457.97"	"-60.01"
"3185430410380"	"195.52"	"-194.60"
"3185430410395"	"174.51"	"-205.38"
"3185430410404"	"405.46"	"-86.93"
"3185430410408"	"478.92"	"-49.23"
"3185430410410"	"216.54"	"-183.82"
"3185430410417"	"321.51"	"-129.98"
"3185430410420"	"321.51"	"-129.98"
"3185432410366"	"152.53"	"-48.93"
"3185432410372"	"152.53"	"-48.93"
"3185432410374"	"101.86"	"-84.10"
"3185432410404"	"120.86"	"-70.89"
"3185432410408"	"158.73"	"-40.19"
"3185433410366"	"152.35"	"-49.12"
"3185433410372"	"152.35"	"-49.12"
"3185433410374"	"101.68"	"-84.29"
"3185433410404"	"120.68"	"-71.08"
"3185433410408"	"158.55"	"-40.38"
"3185434410366"	"442.14"	"-76.49"
"3185434410372"	"442.14"	"-76.49"
"3185434410408"	"463.09"	"-65.71"
"3185436410366"	"157.54"	"-43.71"
"3185436410372"	"157.54"	"-43.71"
"3185436410374"	"106.87"	"-78.88"
"3185436410394"	"138.54"	"-56.92"
"3185436410404"	"125.87"	"-65.67"
"3185436410408"	"163.74"	"-34.97"
"3185436410410"	"12.13"	"-144.74"
"3185437410366"	"478.17"	"-38.99"
"3185437410368"	"205.25"	"-178.97"
"3185437410369"	"142.25"	"-211.28"
"3185437410372"	"478.17"	"-38.99"
"3185437410374"	"404.64"	"-82.05"
"3185437410383"	"310.21"	"-125.13"
"3185437410386"	"310.21"	"-125.13"
"3185437410395"	"194.71"	"-184.36"
"3185437410398"	"541.10"	"-6.68"
"3185437410404"	"425.66"	"-65.91"
"3185437410405"	"268.24"	"-146.66"
"3185437410407"	"425.66"	"-65.91"
"3185437410408"	"499.12"	"-28.21"
"3185437410409"	"236.74"	"-162.80"
"3185437410410"	"236.74"	"-162.80"
"3185437410411"	"268.24"	"-146.66"
"3185437410420"	"341.71"	"-108.96"
"3185441410366"	"441.84"	"-76.81"
"3185441410372"	"441.84"	"-76.81"
"3185441410374"	"368.31"	"-119.87"
"3185441410404"	"389.33"	"-103.73"
"3185441410408"	"462.79"	"-66.03"
"3185442410366"	"147.08"	"-54.60"
"3185442410372"	"147.08"	"-54.60"
"3185442410404"	"115.41"	"-76.56"
"3185442410408"	"153.28"	"-45.86"
"3185443410366"	"159.90"	"-126.61"
"3185443410372"	"159.90"	"-126.61"
"3185443410374"	"109.23"	"-169.39"
"3185443410404"	"128.23"	"-153.35"
"3185443410408"	"166.10"	"-115.90"
"3185444410366"	"163.05"	"-123.33"
"3185444410404"	"131.38"	"-150.07"
"3185445410366"	"452.54"	"-65.67"
"3185445410372"	"452.54"	"-65.67"
"3185445410374"	"379.01"	"-108.73"
"3185445410387"	"421.04"	"-81.81"
"3185445410390"	"452.54"	"-65.67"
"3185445410399"	"494.51"	"-44.14"
"3185445410408"	"473.49"	"-54.89"
"3185445410413"	"200.57"	"-194.87"
"3185447410366"	"443.64"	"-74.93"
"3185447410372"	"443.64"	"-74.93"
"3185447410374"	"370.11"	"-117.99"
"3185447410404"	"391.13"	"-101.85"
"3185447410408"	"464.59"	"-64.15"
"3185447410410"	"202.21"	"-198.74"
"3185448410366"	"400.90"	"-112.03"
"3185448410372"	"400.90"	"-112.03"
"3185448410374"	"327.60"	"-154.81"
"3185448410395"	"118.33"	"-256.46"
"3185448410404"	"348.55"	"-138.77"
"3185448410408"	"421.79"	"-101.32"
"3185448410410"	"160.23"	"-235.04"
"3185448410417"	"264.87"	"-181.55"
"3185448410419"	"181.12"	"-224.36"
"3185448410420"	"264.87"	"-181.55"
"3185449410366"	"404.14"	"-51.47"
"3185449410368"	"132.07"	"-191.45"
"3185449410369"	"69.28"	"-223.76"
"3185449410371"	"320.39"	"-94.53"
"3185449410372"	"404.14"	"-51.47"
"3185449410374"	"330.84"	"-94.53"
"3185449410381"	"257.60"	"-126.83"
"3185449410383"	"236.71"	"-137.61"
"3185449410404"	"351.79"	"-78.39"
"3185449410408"	"425.03"	"-40.69"
"3185449410410"	"163.47"	"-175.28"
"3185453410366"	"156.59"	"-44.71"
"3185453410372"	"156.59"	"-44.71"
"3185453410374"	"105.92"	"-79.88"
"3185453410383"	"55.38"	"-114.95"
"3185453410408"	"162.79"	"-35.97"
"3185454410372"	"162.65"	"-38.40"
"3185455410366"	"393.46"	"-34.43"
"3185455410372"	"393.46"	"-34.43"
"3185455410404"	"341.11"	"-56.39"
"3185455410408"	"414.35"	"-25.69"
"3185455410410"	"152.79"	"-135.46"
"3185455410420"	"257.43"	"-91.55"
"3185456410366"	"169.43"	"-116.70"
"3185456410372"	"169.43"	"-116.70"
"3185456410380"	"17.69"	"-250.42"
"3185456410395"	"-7.65"	"-261.13"
"3185456410404"	"137.76"	"-143.44"
"3185456410408"	"175.63"	"-105.99"
"3185456410409"	"24.02"	"-239.71"
"3185456410417"	"87.23"	"-186.22"
"3185458410366"	"461.00"	"-114.05"
"3185458410368"	"188.08"	"-253.12"
"3185458410372"	"461.00"	"-114.05"
"3185458410374"	"387.47"	"-156.83"
"3185458410380"	"198.55"	"-247.77"
"3185458410383"	"293.04"	"-199.64"
"3185458410404"	"408.49"	"-140.79"
"3185458410408"	"481.95"	"-103.34"
"3185458410409"	"219.57"	"-237.06"
"3185458410410"	"219.57"	"-237.06"
"3185458410412"	"219.57"	"-237.06"
"3185458410417"	"324.54"	"-183.57"
"3185459410366"	"392.50"	"-120.77"
"3185459410372"	"392.50"	"-120.77"
"3185459410395"	"109.93"	"-265.20"
"3185459410404"	"340.15"	"-147.51"
"3185459410408"	"413.39"	"-110.06"
"3185459410410"	"151.83"	"-243.78"
"3185460410366"	"160.66"	"-40.47"
"3185460410372"	"160.66"	"-40.47"
"3185460410394"	"141.66"	"-53.68"
"3185460410404"	"128.99"	"-62.43"
"3185460410408"	"166.86"	"-31.73"
"3185460410410"	"15.25"	"-141.50"
"3185461410366"	"413.70"	"-98.71"
"3185461410372"	"413.70"	"-98.71"
"3185461410374"	"340.40"	"-141.49"
"3185461410404"	"361.35"	"-125.45"
"3185461410408"	"434.59"	"-88.00"
"3185461410410"	"173.03"	"-221.72"
"3185461410419"	"193.92"	"-211.04"
"3185461410420"	"277.67"	"-168.23"
"3185462410366"	"379.35"	"-134.46"
"3185463410366"	"156.63"	"-130.02"
"3185463410372"	"156.63"	"-130.02"
"3185463410374"	"105.96"	"-172.80"
"3185463410408"	"162.83"	"-119.31"
"3185464410366"	"387.07"	"-126.43"
"3185464410372"	"387.07"	"-126.43"
"3185464410374"	"313.77"	"-169.21"
"3185464410395"	"104.50"	"-270.86"
"3185464410404"	"334.72"	"-153.17"
"3185464410408"	"407.96"	"-115.72"
"3185466410366"	"445.21"	"-73.30"
"3185466410372"	"445.21"	"-73.30"
"3185466410404"	"392.70"	"-100.22"
"3185466410408"	"466.16"	"-62.52"
"3185466410409"	"203.78"	"-197.11"
"3185467410366"	"452.20"	"-66.02"
"3185467410372"	"452.20"	"-66.02"
"3185467410404"	"399.69"	"-92.94"
"3185467410408"	"473.15"	"-55.24"
"3185467410410"	"210.77"	"-189.83"
"3185469410366"	"388.71"	"-67.53"
"3185469410372"	"388.71"	"-67.53"
"3185469410374"	"315.41"	"-110.59"
"3185469410404"	"336.36"	"-94.45"
"3185469410408"	"409.60"	"-56.75"
"3185469410410"	"148.04"	"-191.34"
"3185471410370"	"483.76"	"2.13"
"3185471410376"	"-18.52"	"-249.25"
"3185471410377"	"190.75"	"-142.27"
"3185471410381"	"400.02"	"-35.30"
"3185471410382"	"211.70"	"-131.59"
"3185471410383"	"379.13"	"-46.01"
"3185471410385"	"546.56"	"39.58"
"3185471410391"	"33.83"	"-222.51"
"3185471410392"	"23.38"	"-227.86"
"3185471410396"	"54.72"	"-211.83"
"3185472410366"	"158.28"	"-42.94"
"3185472410404"	"126.61"	"-64.90"
"3185472410408"	"164.48"	"-34.20"
"3185472410410"	"12.87"	"-143.97"
"3185473410374"	"385.01"	"-66.43"
"3185473410404"	"406.03"	"-53.22"
"3185474410366"	"549.96"	"128.47"
"3185474410372"	"549.96"	"128.47"
"3185474410402"	"497.61"	"106.51"
"3185474410404"	"497.61"	"106.51"
"3185474410408"	"570.85"	"137.21"
"3185474410412"	"309.29"	"27.44"
"3185475410372"	"470.46"	"45.72"
"3185475410374"	"397.16"	"10.55"
"3185475410404"	"418.11"	"23.76"
"3185475410408"	"491.35"	"54.46"
"3185475410412"	"229.79"	"-55.31"
"3185476410366"	"450.86"	"-67.42"
"3185476410372"	"450.86"	"-67.42"
"3185476410404"	"398.35"	"-94.34"
"3185476410408"	"471.81"	"-56.64"
"3185476410410"	"209.43"	"-191.23"
"3185476410420"	"314.40"	"-137.39"
"3185479410366"	"150.03"	"-136.89"
"3185479410408"	"156.23"	"-126.18"
"3185480410366"	"467.14"	"-50.47"
"3185480410372"	"467.14"	"-50.47"
"3185480410374"	"393.61"	"-93.53"
"3185480410375"	"341.16"	"-115.09"
"3185480410404"	"414.63"	"-77.39"
"3185480410408"	"488.09"	"-39.69"
"3185480410410"	"225.71"	"-174.28"
"3185480410420"	"330.68"	"-120.44"
"3185482410366"	"155.28"	"-46.07"
"3185482410404"	"123.61"	"-68.03"
"3185482410408"	"161.48"	"-37.33"
"3185482410410"	"9.87"	"-147.10"
"3185483410366"	"437.62"	"-81.20"
"3185483410372"	"437.62"	"-81.20"
"3185483410408"	"458.57"	"-70.42"
"3185484410366"	"181.92"	"-18.34"
"3185484410372"	"181.92"	"-18.34"
"3185484410374"	"131.25"	"-53.51"
"3185484410404"	"150.25"	"-40.30"
"3185484410408"	"188.12"	"-9.60"
"3185484410410"	"36.51"	"-119.37"
"3185484410420"	"99.72"	"-75.46"
"3185485410366"	"438.94"	"-79.82"
"3185485410372"	"438.94"	"-79.82"
"3185485410374"	"365.41"	"-122.88"
"3185485410408"	"459.89"	"-69.04"
"3185486410366"	"404.69"	"-22.73"
"3185486410368"	"132.62"	"-136.88"
"3185486410369"	"69.83"	"-163.21"
"3185486410372"	"404.69"	"-22.73"
"3185486410374"	"331.39"	"-57.90"
"3185486410380"	"143.07"	"-128.14"
"3185486410381"	"258.15"	"-88.60"
"3185486410383"	"237.26"	"-92.97"
"3185486410386"	"237.26"	"-92.97"
"3185486410395"	"122.12"	"-141.25"
"3185486410404"	"352.34"	"-44.69"
"3185486410408"	"425.58"	"-13.99"
"3185486410410"	"164.02"	"-123.76"
"3185486410411"	"195.42"	"-106.18"
"3185486410420"	"268.66"	"-79.85"
"3185487410366"	"481.43"	"-35.60"
"3185487410372"	"481.43"	"-35.60"
"3185487410381"	"334.43"	"-110.96"
"3185487410395"	"197.97"	"-180.97"
"3185487410404"	"428.92"	"-62.52"
"3185487410407"	"428.92"	"-62.52"
"3185487410408"	"502.38"	"-24.82"
"3185487410410"	"240.00"	"-159.41"
"3185487410420"	"344.97"	"-105.57"
"3185489410366"	"447.25"	"-71.17"
"3185489410372"	"447.25"	"-71.17"
"3185489410404"	"394.74"	"-98.09"
"3185489410408"	"468.20"	"-60.39"
"3185489410410"	"205.82"	"-194.98"
"3185493410366"	"449.59"	"-68.73"
"3185493410372"	"449.59"	"-68.73"
"3185493410404"	"397.08"	"-95.65"
"3185493410408"	"470.54"	"-57.95"
"3185493410410"	"208.16"	"-192.54"
"3185494410405"	"64.21"	"-195.03"
"3185495410405"	"111.81"	"-45.36"
"3185495410421"	"212.88"	"24.88"
"3185496410366"	"378.01"	"-135.85"
"3185496410372"	"378.01"	"-135.85"
"3185496410404"	"325.66"	"-162.59"
"3185496410408"	"398.90"	"-125.14"
"3185496410410"	"137.34"	"-258.86"
"3185498410366"	"177.92"	"-22.51"
"3185498410372"	"177.92"	"-22.51"
"3185498410374"	"127.25"	"-57.68"
"3185498410404"	"146.25"	"-44.47"
"3185498410408"	"184.12"	"-13.77"
"3185498410410"	"32.51"	"-123.54"
"3185498410420"	"95.72"	"-79.63"
"3185499410366"	"164.05"	"-36.94"
"3185499410372"	"164.05"	"-36.94"
"3185499410404"	"132.38"	"-58.90"
"3185501410366"	"169.12"	"-31.66"
"3185501410372"	"169.12"	"-31.66"
"3185501410394"	"150.12"	"-44.87"
"3185501410404"	"137.45"	"-53.62"
"3185501410408"	"175.32"	"-22.92"
"3185501410410"	"23.71"	"-132.69"
"3185502410366"	"450.26"	"-68.04"
"3185502410372"	"450.26"	"-68.04"
"3185502410374"	"376.73"	"-111.10"
"3185502410395"	"166.80"	"-213.41"
"3185502410399"	"492.23"	"-46.51"
"3185502410404"	"397.75"	"-94.96"
"3185502410408"	"471.21"	"-57.26"
"3185502410410"	"208.83"	"-191.85"
"3185502410419"	"229.79"	"-181.10"
"3185502410420"	"313.80"	"-138.01"
"3185506410366"	"172.16"	"-28.50"
"3185506410372"	"172.16"	"-28.50"
"3185506410374"	"121.49"	"-63.67"
"3185506410404"	"140.49"	"-50.46"
"3185506410408"	"178.36"	"-19.76"
"3185506410410"	"26.75"	"-129.53"
"3185507410366"	"162.64"	"-38.41"
"3185507410372"	"162.64"	"-38.41"
"3185507410374"	"111.97"	"-73.58"
"3185507410403"	"61.43"	"-108.65"
"3185507410404"	"130.97"	"-60.37"
"3185507410408"	"168.84"	"-29.67"
"3185507410410"	"17.23"	"-139.44"
"3185507410420"	"80.44"	"-95.53"
"3185509410366"	"160.46"	"-40.68"
"3185509410372"	"160.46"	"-40.68"
"3185509410404"	"128.79"	"-62.64"
"3185509410408"	"166.66"	"-31.94"
"3185509410410"	"15.05"	"-141.71"
"3185510410366"	"161.35"	"-39.76"
"3185510410372"	"161.35"	"-39.76"
"3185510410404"	"129.68"	"-61.72"
"3185510410408"	"167.55"	"-31.02"
"3185510410410"	"15.94"	"-140.79"
"3185511410366"	"177.67"	"-22.76"
"3185511410370"	"133.33"	"-53.46"
"3185511410372"	"177.67"	"-22.76"
"3185511410374"	"127.00"	"-57.93"
"3185511410399"	"196.54"	"-9.55"
"3185511410404"	"146.00"	"-44.72"
"3185511410408"	"183.87"	"-14.02"
"3185511410410"	"32.26"	"-123.79"
"3185511410411"	"51.27"	"-106.21"
"3185511410412"	"32.26"	"-123.79"
"3185512410366"	"451.63"	"-38.45"
"3185512410372"	"451.63"	"-38.45"
"3185512410374"	"378.10"	"-73.62"
"3185512410404"	"399.12"	"-60.41"
"3185512410408"	"472.58"	"-29.71"
"3185512410410"	"210.20"	"-139.48"
"3185517410366"	"452.87"	"-65.33"
"3185517410372"	"452.87"	"-65.33"
"3185517410374"	"379.34"	"-108.39"
"3185517410394"	"421.37"	"-81.47"
"3185517410404"	"400.36"	"-92.25"
"3185517410408"	"473.82"	"-54.55"
"3185517410413"	"200.90"	"-194.53"
"3185519410366"	"455.22"	"-120.06"
"3185519410372"	"455.22"	"-120.06"
"3185519410404"	"402.71"	"-146.80"
"3185519410408"	"476.17"	"-109.35"
"3185519410410"	"213.79"	"-243.07"
"3185520410372"	"455.86"	"-119.40"
"3185520410404"	"403.35"	"-146.14"
"3185521410366"	"453.81"	"-64.34"
"3185521410372"	"453.81"	"-64.34"
"3185521410404"	"401.30"	"-91.26"
"3185521410408"	"474.76"	"-53.56"
"3185521410410"	"212.38"	"-188.15"
"3185522410366"	"468.57"	"-48.98"
"3185522410372"	"468.57"	"-48.98"
"3185522410404"	"416.06"	"-75.90"
"3185522410408"	"489.52"	"-38.20"
"3185522410410"	"227.14"	"-172.79"
"3185523410404"	"377.03"	"-109.13"
"3185523410410"	"188.71"	"-205.40"
"3185524410366"	"151.23"	"-50.29"
"3185524410372"	"151.23"	"-50.29"
"3185524410404"	"119.56"	"-72.25"
"3185524410408"	"157.43"	"-41.55"
"3185524410410"	"5.82"	"-151.32"
"3185526410366"	"437.08"	"-81.76"
"3185526410404"	"384.57"	"-108.68"
"3185526410408"	"458.03"	"-70.98"
"3185526410410"	"195.65"	"-205.57"
"3185528410366"	"162.90"	"-38.14"
"3185528410368"	"-1.51"	"-152.29"
"3185528410372"	"162.90"	"-38.14"
"3185528410404"	"131.23"	"-60.10"
"3185528410408"	"169.10"	"-29.40"
"3185528410410"	"17.49"	"-139.17"
"3185535410366"	"160.06"	"-41.10"
"3185535410372"	"160.06"	"-41.10"
"3185537410366"	"391.39"	"-121.93"
"3185537410372"	"391.39"	"-121.93"
"3185537410374"	"318.09"	"-164.71"
"3185537410404"	"339.04"	"-148.67"
"3185537410408"	"412.28"	"-111.22"
"3185537410410"	"150.72"	"-244.94"
"3185539410366"	"444.98"	"-73.53"
"3185539410372"	"444.98"	"-73.53"
"3185539410374"	"371.45"	"-116.59"
"3185539410404"	"392.47"	"-100.45"
"3185539410408"	"465.93"	"-62.75"
"3185540410366"	"463.67"	"-54.08"
"3185540410372"	"463.67"	"-54.08"
"3185540410395"	"180.21"	"-199.45"
"3185540410404"	"411.16"	"-81.00"
"3185540410408"	"484.62"	"-43.30"
"3185540410410"	"222.24"	"-177.89"
"3185540410420"	"327.21"	"-124.05"
"3185541410366"	"444.86"	"-130.85"
"3185541410404"	"392.35"	"-157.59"
"3185541410408"	"465.81"	"-120.14"
"3185542410366"	"460.95"	"-114.10"
"3185542410368"	"188.03"	"-253.17"
"3185542410372"	"460.95"	"-114.10"
"3185542410383"	"292.99"	"-199.69"
"3185542410404"	"408.44"	"-140.84"
"3185542410408"	"481.90"	"-103.39"
"3185545410366"	"172.25"	"-28.41"
"3185545410372"	"172.25"	"-28.41"
"3185545410374"	"121.58"	"-63.58"
"3185545410404"	"140.58"	"-50.37"
"3185545410408"	"178.45"	"-19.67"
"3185545410410"	"26.84"	"-129.44"
"3185545410420"	"90.05"	"-85.53"
"3185546410366"	"455.94"	"-33.97"
"3185546410372"	"455.94"	"-33.97"
"3185546410374"	"382.41"	"-69.14"
"3185547410366"	"468.96"	"-20.42"
"3185547410372"	"468.96"	"-20.42"
"3185547410374"	"395.43"	"-55.59"
"3185547410375"	"342.98"	"-68.71"
"3185547410404"	"416.45"	"-42.38"
"3185547410406"	"-13.89"	"-226.76"
"3185547410408"	"489.91"	"-11.68"
"3185547410411"	"259.03"	"-103.87"
"3185547410412"	"227.53"	"-121.45"
"3185548410366"	"167.90"	"-61.09"
"3185548410372"	"167.90"	"-61.09"
"3185548410404"	"136.23"	"-88.01"
"3185548410408"	"174.10"	"-50.31"
"3185548410410"	"22.49"	"-184.90"
"3185548410411"	"41.50"	"-168.76"
"3185548410420"	"85.70"	"-131.06"
"3185549410366"	"450.87"	"-67.40"
"3185549410372"	"450.87"	"-67.40"
"3185549410404"	"398.36"	"-94.32"
"3185549410408"	"471.82"	"-56.62"
"3185549410410"	"209.44"	"-191.21"
"3185549410420"	"314.41"	"-137.37"
"3185550410366"	"449.78"	"-68.53"
"3185550410372"	"449.78"	"-68.53"
"3185550410404"	"397.27"	"-95.45"
"3185550410408"	"470.73"	"-57.75"
"3185551410366"	"184.65"	"-15.51"
"3185551410369"	"-17.63"	"-155.99"
"3185551410370"	"140.31"	"-46.21"
"3185551410372"	"184.65"	"-15.51"
"3185551410374"	"133.98"	"-50.68"
"3185551410399"	"203.52"	"-2.30"
"3185551410404"	"152.98"	"-37.47"
"3185551410408"	"190.85"	"-6.77"
"3185551410410"	"39.24"	"-116.54"
"3185552410366"	"452.21"	"-66.01"
"3185552410369"	"116.29"	"-238.30"
"3185552410372"	"452.21"	"-66.01"
"3185552410374"	"378.68"	"-109.07"
"3185552410404"	"399.70"	"-92.93"
"3185552410408"	"473.16"	"-55.23"
"3185553410366"	"394.58"	"-61.41"
"3185553410372"	"394.58"	"-61.41"
"3185553410404"	"342.23"	"-88.33"
"3185553410408"	"415.47"	"-50.63"
"3185553410410"	"153.91"	"-185.22"
"3185553410420"	"258.55"	"-131.38"
"3185554410366"	"153.73"	"-47.68"
